"","Income","Kidhome","Teenhome","Recency","Wines","Fruits","Meat","Fish","Sweets","Gold","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","AcceptedCmp6","Age","NumberofDayEnrolled","NumOfferAccepted2","TotalSpentAmount","FamilySize","IsParent","Education_Master","Education_PhD","Education_Undergraduate","Marital_Status_Married","Marital_Status_Other","Marital_Status_Single","Marital_Status_Together"
"1301",18393,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,47,727696,0,50,2,1,0,0,1,1,0,0,0
"1302",72828,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,59,733203,0,1678,2,1,1,0,0,1,0,0,0
"1303",24711,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,39,731683,0,58,1,0,0,0,0,1,0,0,0
"1304",45503,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,46,728973,0,170,2,1,0,1,0,1,0,0,0
"1305",71604,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,76,731834,1,1196,1,0,0,1,0,0,0,0,1
"1306",27244,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,42,735732,0,101,2,1,0,0,0,1,0,0,0
"1307",48752,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,52,733630,0,316,3,1,0,0,0,1,0,0,0
"1308",71434,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,59,731530,2,1400,2,1,0,0,0,1,0,0,0
"1309",90842,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,73,727574,0,1424,0,0,0,0,0,0,0,1,0
"1310",88097,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,43,731561,3,844,2,1,1,0,0,1,0,0,0
"1311",51948,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,46,731895,0,311,2,1,0,0,0,1,0,0,0
"1312",71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,39,735305,0,1149,1,0,0,0,0,0,0,0,1
"1313",35876,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,38,730952,0,129,1,0,1,0,0,1,0,0,0
"1314",40049,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,69,732230,0,32,1,1,0,0,0,0,1,0,0
"1315",39660,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,39,735213,0,299,1,1,0,0,0,0,0,1,0
"1316",50127,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,59,727635,1,320,2,1,0,0,0,0,0,0,1
"1317",43263,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,44,730373,0,441,2,1,1,0,0,1,0,0,0
"1318",62845,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,72,737709,1,1178,3,1,1,0,0,1,0,0,0
"1319",18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,31,732473,0,85,1,0,0,0,0,1,0,0,0
"1320",24367,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,39,730983,0,24,1,1,0,0,1,0,0,1,0
"1321",33249,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,46,731012,0,112,1,1,0,0,0,0,0,1,0
"1322",26887,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,62,734664,0,30,2,1,0,0,1,1,0,0,0
"1323",50150,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,38,730891,0,410,1,0,0,1,0,1,0,0,0
"1324",62061,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,45,726813,1,800,2,1,0,0,0,0,0,0,1
"1325",85696,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,59,737132,0,1313,0,0,0,1,0,0,0,0,0
"1326",76542,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,65,727331,0,1483,1,0,0,1,0,0,0,0,1
"1327",70515,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,28,730404,0,1258,0,0,0,0,0,0,0,1,0
"1328",18227,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,34,735121,0,28,2,1,0,0,0,0,0,0,1
"1329",69139,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,56,728486,0,227,2,1,0,0,0,1,0,0,0
"1330",69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,39,734756,1,1555,1,0,0,0,0,1,0,0,0
"1331",69627,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,59,732079,0,861,1,1,0,0,0,0,0,1,0
"1332",38136,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,43,730222,1,103,2,1,0,0,0,1,0,0,0
"1333",62159,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,75,728030,0,634,0,0,0,1,0,0,0,1,0
"1334",80695,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,58,727421,0,1918,0,0,0,0,0,0,0,1,0
"1335",33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,50,736613,0,131,2,1,1,0,0,0,0,1,0
"1336",58554,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,53,728608,0,586,3,1,0,0,0,0,0,0,1
"1337",17256,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,29,729643,1,62,2,1,0,0,1,1,0,0,0
"1338",53034,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,47,727270,0,447,2,1,0,0,0,0,0,0,0
"1339",52203,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,71,726844,0,939,1,0,0,0,1,0,0,0,1
"1340",59601,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,44,729035,1,797,1,1,0,0,1,0,0,0,0
"1341",75154,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,63,736643,0,1143,1,1,1,0,0,0,0,1,0
"1342",47025,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,45,735487,0,415,1,1,0,0,0,0,0,1,0
"1343",37971,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,48,728912,0,30,2,1,0,0,0,1,0,0,0
"1344",41335,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,53,728517,0,187,1,1,1,0,0,0,0,0,0
"1345",67267,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,63,733479,0,251,2,1,0,0,0,1,0,0,0
"1346",57338,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,46,727665,0,237,1,1,0,0,0,0,0,1,0
"1347",50523,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,61,728882,0,91,3,1,0,0,1,0,0,0,1
"1348",35791,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,56,736036,0,35,3,1,1,0,0,0,0,1,0
"1349",50611,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,61,736613,1,493,1,1,0,1,0,0,0,0,0
"1350",56242,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,52,737193,0,971,2,1,0,1,0,1,0,0,0
"1351",48904,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,61,737283,0,371,1,1,0,0,0,0,0,1,0
"1352",56243,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,46,727056,0,396,3,1,0,0,0,0,0,1,0
"1353",21355,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,36,730830,1,68,2,1,0,0,0,1,0,0,0
"1354",57420,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,50,729065,1,322,2,1,1,0,0,0,0,0,1
"1355",46390,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,66,736401,0,222,1,1,1,0,0,0,0,0,0
"1356",54342,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,65,737071,0,177,3,1,0,0,1,0,0,0,1
"1357",20895,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,48,735883,0,45,2,1,0,0,0,1,0,0,0
"1358",92344,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,73,732869,2,1899,1,0,0,0,0,1,0,0,0
"1359",26907,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,45,730830,0,22,3,1,0,0,1,0,0,0,1
"1360",44964,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,41,732169,0,41,3,1,0,0,0,0,0,0,1
"1361",75507,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,42,737497,0,1440,1,0,0,0,0,0,0,0,1
"1362",53761,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,49,734057,0,325,3,1,1,0,0,1,0,0,0
"1363",22682,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,48,736979,0,95,2,1,0,0,0,0,0,0,1
"1364",38887,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,49,737558,0,42,2,1,0,1,0,0,0,0,1
"1365",41658,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,46,734756,0,72,2,1,0,0,1,0,0,1,0
"1366",29791,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,49,732749,0,20,2,1,0,1,0,1,0,0,0
"1367",63915,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,65,727209,0,789,3,1,1,0,0,1,0,0,0
"1368",39996,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,47,730192,0,15,2,1,0,0,0,0,0,0,0
"1369",26759,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,49,735760,0,59,1,1,0,0,0,0,0,0,0
"1370",63841,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,53,730587,0,908,1,1,1,0,0,0,0,0,0
"1371",51039,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,52,734361,0,417,3,1,0,1,0,1,0,0,0
"1372",60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,60,729004,0,289,3,1,0,0,0,1,0,0,0
"1373",65685,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,49,727696,0,769,2,1,0,0,0,1,0,0,0
"1374",37716,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,68,730587,0,188,2,1,0,0,0,1,0,0,0
"1375",36864,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,64,733387,0,354,1,1,0,0,0,0,0,1,0
"1376",44511,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,51,733691,0,727,2,1,1,0,0,1,0,0,0
"1377",36947,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,54,735579,0,146,3,1,0,1,0,1,0,0,0
"1378",47352,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,70,734240,0,319,2,1,1,0,0,0,0,0,1
"1379",67087,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,68,731804,0,794,2,1,1,0,0,1,0,0,0
"1380",57045,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,71,735182,0,454,2,1,0,0,0,1,0,0,0
"1381",36957,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,68,735913,0,152,2,1,0,1,0,0,0,0,0
"1382",69389,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,44,727877,0,797,2,1,0,1,0,1,0,0,0
"1383",80134,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,49,730922,3,1690,2,1,0,0,0,1,0,0,0
"1384",43142,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,52,731742,0,20,3,1,1,0,0,1,0,0,0
"1385",80589,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,77,730312,1,1428,1,0,0,0,0,1,0,0,0
"1386",34412,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,31,733568,0,209,1,1,0,0,0,0,0,1,0
"1387",57537,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,42,734544,0,545,1,1,0,0,0,0,0,1,0
"1388",22634,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,55,732504,0,96,1,0,0,0,1,0,0,0,1
"1389",51315,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,73,729916,0,222,1,0,0,0,0,0,0,0,1
"1390",36026,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,49,732444,0,61,4,1,0,0,0,1,0,0,0
"1391",24639,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,48,728121,0,44,3,1,0,0,0,1,0,0,0
"1392",34578,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,49,734240,0,8,4,1,0,1,0,0,0,0,1
"1393",65704,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,49,733326,0,817,0,0,0,0,1,0,0,1,0
"1394",63810,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,55,734026,1,1371,1,1,0,0,0,0,0,1,0
"1395",54132,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,52,732473,0,42,2,1,0,1,0,0,0,0,1
"1396",18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,62,727786,0,60,1,0,0,0,0,1,0,0,0
"1397",28164,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,51,736766,0,78,2,1,0,0,0,1,0,0,0
"1398",34596,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,47,733509,0,23,2,1,0,1,0,1,0,0,0
"1399",43269,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,49,732260,0,19,2,1,0,1,0,1,0,0,0
"1400",38741,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,63,727331,0,61,2,1,0,0,1,0,0,1,0
"1401",31907,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,49,736827,0,449,0,0,0,0,0,0,0,1,0
"1402",27100,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,38,736431,0,37,2,1,1,0,0,1,0,0,0
"1403",31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,48,733568,0,38,1,1,0,0,1,0,0,0,0
"1404",92533,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,36,731074,2,1131,1,0,0,0,0,1,0,0,0
"1405",34853,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,48,729613,0,34,2,1,0,0,0,0,0,1,0
"1406",70844,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,54,727117,0,294,2,1,0,0,0,0,0,0,0
"1407",31086,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,42,736766,1,48,3,1,0,0,1,1,0,0,0
"1408",60544,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,60,729004,0,289,3,1,0,0,0,1,0,0,0
"1409",20491,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,35,729216,0,30,1,0,0,0,1,0,0,0,1
"1410",42523,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,57,729857,0,125,1,0,0,0,0,1,0,0,0
"1411",39922,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,38,733203,0,156,2,1,0,0,0,1,0,0,0
"1412",33402,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,69,731592,0,70,3,1,0,0,0,0,0,0,1
"1413",36408,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,72,730434,0,22,3,1,1,0,0,1,0,0,0
"1414",21645,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,42,737009,0,65,2,1,0,0,0,0,0,0,1
"1415",78427,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,73,729308,1,1930,0,0,1,0,0,0,1,0,0
"1416",82657,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,75,728243,2,2283,1,0,0,0,0,0,0,0,1
"1417",51876,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,63,732596,0,310,1,0,0,0,0,1,0,0,0
"1418",78041,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,50,732169,0,1319,1,0,0,0,1,1,0,0,0
"1419",52852,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,64,737648,1,879,2,1,0,0,0,1,0,0,0
"1420",70038,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,39,728943,0,1244,1,0,0,1,0,0,0,0,1
"1421",69401,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,48,729888,0,690,2,1,0,0,1,0,0,0,1
"1422",46053,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,49,732107,0,209,2,1,0,0,0,0,0,0,1
"1423",77343,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,56,734909,0,1134,1,0,0,0,0,1,0,0,0
"1424",73892,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,68,733295,0,1507,0,0,0,0,0,0,0,1,0
"1425",40304,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,54,727147,0,57,1,1,0,1,0,0,0,1,0
"1426",32727,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,56,727908,0,529,1,0,0,1,0,0,0,0,1
"1427",68695,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,52,729065,0,1091,1,0,0,0,0,0,0,0,1
"1428",43300,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,50,733326,0,180,1,1,0,0,0,0,0,0,0
"1429",26290,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,49,733965,0,77,3,1,0,0,0,0,0,0,1
"1430",93790,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,51,733934,3,2349,0,0,0,0,0,0,0,1,0
"1431",38410,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,47,732991,0,534,1,0,0,1,0,1,0,0,0
"1432",64866,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,71,728851,1,556,1,1,1,0,0,0,1,0,0
"1433",57957,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,62,731196,0,637,2,1,0,0,0,0,0,0,1
"1434",46015,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,66,733509,2,46,3,1,0,1,0,0,0,0,1
"1435",16531,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,43,731622,0,44,2,1,0,0,0,0,0,0,1
"1436",28072,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,35,735244,0,47,2,1,1,0,0,1,0,0,0
"1437",49476,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,58,730891,0,795,1,1,1,0,0,0,0,0,0
"1438",50725,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,68,733568,0,586,2,1,0,0,0,1,0,0,0
"1439",83844,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,69,733844,1,1574,1,0,0,0,0,0,0,0,1
"1440",41145,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,71,735395,0,13,3,1,0,1,0,1,0,0,0
"1441",67419,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,51,732504,0,1471,2,1,0,0,0,0,0,0,1
"1442",23162,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,51,730343,0,65,3,1,0,0,1,1,0,0,0
"1443",34380,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,44,737497,0,175,2,1,0,0,0,1,0,0,0
"1444",34704,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,55,728396,0,40,1,1,0,0,0,0,0,1,0
"1445",94871,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,52,737739,2,1078,3,1,0,1,0,1,0,0,0
"1446",65148,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,63,732199,0,1115,2,1,0,0,0,1,0,0,0
"1447",39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,67,733934,0,134,2,1,0,0,0,0,0,0,1
"1448",64857,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,65,729643,0,1540,0,0,1,0,0,0,0,1,0
"1449",59892,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,51,737313,0,87,2,1,0,1,0,1,0,0,0
"1450",41020,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,34,727847,0,217,0,0,1,0,0,0,0,1,0
"1451",57072,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,60,729582,1,1034,2,1,0,1,0,1,0,0,0
"1452",60474,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,42,737892,0,1180,1,1,0,0,0,0,0,1,0
"1453",62807,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,61,726813,0,819,2,1,0,0,0,0,0,0,1
"1454",19414,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,40,732230,0,32,2,1,0,0,1,0,0,0,1
"1455",19107,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,41,730100,0,46,2,1,0,0,0,1,0,0,0
"1456",75484,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,45,737405,0,1159,2,1,0,0,1,0,0,0,1
"1457",70379,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,45,737193,0,860,1,1,1,0,0,0,0,1,0
"1458",79419,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,51,730161,0,1631,1,0,1,0,0,0,0,0,1
"1459",64014,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,75,734544,1,444,4,1,0,1,0,0,0,0,1
"1460",76998,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,66,734330,1,1910,2,1,0,0,0,1,0,0,0
"1461",49854,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,49,734391,0,380,2,1,1,0,0,0,0,0,1
"1462",60585,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,50,729430,0,736,3,1,0,1,0,1,0,0,0
"1463",42873,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,71,730677,0,269,2,1,0,1,0,0,0,0,0
"1464",87679,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,33,728305,3,2524,1,0,0,0,0,0,0,0,1
"1465",57867,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,43,737709,0,612,2,1,0,0,0,0,0,0,1
"1466",35765,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,31,733996,0,75,2,1,0,0,0,1,0,0,0
"1467",65492,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,62,728851,0,1045,1,0,0,0,0,1,0,0,0
"1468",32952,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,44,737648,0,55,1,1,0,0,0,0,0,0,0
"1469",53374,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,52,732291,1,1064,2,1,0,1,0,0,0,0,1
"1470",71706,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,62,733295,0,1443,2,1,0,0,0,0,0,0,1
"1471",68487,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,33,733599,0,1366,1,0,0,0,0,1,0,0,0
"1472",53253,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,46,734299,0,436,3,1,1,0,0,0,0,0,1
"1473",31163,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,48,733568,0,38,1,1,0,0,1,0,0,0,0
"1474",42014,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,44,731926,0,436,2,1,0,0,0,1,0,0,0
"1475",54108,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,48,736217,0,747,3,1,1,0,0,1,0,0,0
"1476",49667,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,66,730830,1,1396,0,0,0,1,0,0,0,1,0
"1477",63206,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,47,730983,1,928,1,0,1,0,0,1,0,0,0
"1478",57136,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,49,734879,0,642,3,1,1,0,0,1,0,0,0
"1479",46772,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,46,735487,1,1048,2,1,0,0,1,0,0,0,1
